P_A.std	day	P_A.lag	N_A.lag	steps.pm	steps.pmd	record_id	N_A.std
0.786122639	40	0.695528349	-0.832195912	0.48699771	-0.918051208	37	-0.805402373
0.185601134	41	0.433871658	-0.789320012	0.48699771	-0.993407099	37	-0.774219144
0.734203456	42	0.625753232	-0.846487879	0.48699771	-0.127709517	37	-0.830988929
0.678978275	43	0.455676382	-0.853633863	0.48699771	1.576342688	37	-0.839692207
0.531268249	44	0.682445515	-0.803611979	0.48699771	-0.215760352	37	-0.875910239
0.560264422	45	0.931019372	-0.782174029	0.48699771	1.586759053	37	-0.842928094
0.478033413	46	0.778386302	-0.825049929	0.48699771	-0.137800371	37	-0.849565338
0.74001831	47	0.630114177	-0.846487879	0.48699771	0.155973672	37	-0.873732888
0.593757447	50	0.808912916	-0.903655746	0.48699771	0.873400809	37	-0.768940817
0.640452061	51	0.202741581	-0.667838295	0.48699771	-1.60878641	37	-0.79455722
1.161725717	52	0.826356695	-0.839341896	0.48699771	-0.350522074	37	-0.75757826
0.950719219	53	1.092374331	-0.882217796	0.48699771	0.550981762	37	-0.826333234
0.980276789	54	1.053125828	-0.853633863	0.48699771	0.949407722	37	-0.870303749
0.771884415	55	0.83943953	-0.810757962	0.48699771	2.188466885	37	-0.83455186
1.342533387	56	0.756581577	-0.775028045	0.48699771	-0.911215469	37	-0.988559378
0.915975513	57	0.961545986	-0.667838295	0.48699771	1.606289737	37	-0.815567254
0.600511053	58	0.708611184	-0.825049929	0.48699771	-0.271260047	37	-0.758208323
0.817520514	59	0.743498743	-0.817903946	0.48699771	1.36492303	37	-0.835864638
0.309408396	60	0.529812445	-0.832195912	0.48699771	-0.88012913	37	-0.703698959
1.086560225	61	0.582143783	-0.896509763	0.48699771	-1.062903784	37	-0.850229545
0.744616391	62	0.782747247	-0.832195912	0.48699771	1.710616142	37	-0.757834937
0.292480921	63	0.53417339	-0.832195912	0.48699771	-0.552664656	37	-0.794319279
0.52622446	64	0.551617169	-0.846487879	0.48699771	0.297896645	37	-0.994368356
0.506678686	65	0.625753232	-0.860779846	0.48699771	-0.595794917	37	-0.855526782
0.597884254	66	0.630114177	-0.867925829	0.48699771	2.203765921	37	-0.834869067
0.69107065	67	0.551617169	-0.867925829	0.48699771	-0.68091615	37	-0.752735901
0.513192745	68	0.813273861	-0.839341896	0.48699771	-0.026638226	37	-0.897626677
0.682412669	69	0.407705989	-0.867925829	0.48699771	1.55013902	37	-0.879682076
0.643371055	70	0.726054963	-0.846487879	0.48699771	0.412476659	37	-0.883604133
0.826662513	71	0.752220633	-0.903655746	0.48699771	1.470876993	37	-0.840799331
0.778433433	72	0.560339059	-0.846487879	0.48699771	-0.201600606	37	-0.761527362
0.40767323	73	0.446954493	-0.875071813	0.48699771	-0.823164634	37	-0.746267244
0.42272632	74	0.481842051	-0.839341896	0.48699771	0.321333466	37	-0.755571604
0.288268794	75	0.433871658	-0.839341896	0.48699771	-0.141380996	37	-0.794140264
0.60845765	76	0.67808457	-0.846487879	0.48699771	2.109693125	37	-0.780319298
0.512765138	77	0.420788823	-0.817903946	0.48699771	-0.266702887	37	-0.968257376
0.336403333	78	0.385901265	-0.803611979	0.48699771	1.700037022	37	-0.870430999
0.567794311	79	0.569060949	-0.839341896	0.48699771	-0.431411658	37	-0.855901579
0.50959818	80	0.66936268	-0.839341896	0.48699771	1.777183225	37	-0.87777299
0.966786286	81	0.460037327	-0.860779846	0.48699771	-0.163841283	37	-0.821366663
0.567084438	82	0.486202996	-0.867925829	0.48699771	-0.097762468	37	-0.808319617
0.36344072	83	0.294321423	-0.832195912	0.48699771	0.084686675	37	-0.886726412
0.641425193	84	0.634475121	-0.853633863	0.48699771	-0.227804274	37	-0.835027878
0.752164476	85	0.53417339	-0.853633863	0.48699771	1.245785856	37	-0.836736712
0.537950179	86	0.521090555	-0.860779846	0.48699771	-0.386165573	37	-0.946091681
0.671768385	87	0.407705989	-0.860779846	0.48699771	-0.753505193	37	-0.923971556
0.301121191	88	0.351013706	-0.867925829	0.48699771	-1.162835785	37	-0.784440577
0.15661623	89	0.499285831	-0.810757962	0.48699771	-0.270609024	37	-0.774685697
0.567610123	90	0.538534335	-0.839341896	0.48699771	1.502614355	37	-0.777025518
0.627889331	91	0.385901265	-0.903655746	0.48699771	-0.372168582	37	-0.815579131
0.546919788	92	0.538534335	-0.760736079	0.48699771	0.025280843	37	-0.688274129
0.250412446	93	0.503646776	-0.739298128	0.48699771	-0.026963737	37	-0.751963594
0.36371194	94	0.51672961	-0.374852976	0.48699771	-0.756434796	37	-0.675877263
0.439506629	95	0.643197011	-0.903655746	0.48699771	0.364789239	37	-0.862692294
0.802164685	96	0.660640791	-0.767882062	0.48699771	0.666375555	37	-0.89814873
0.330009538	97	0.83071764	-0.882217796	0.48699771	1.301611062	37	-0.809363701
0.661185563	98	0.756581577	-0.903655746	0.48699771	1.243507276	37	-0.923419396
1.28874929	99	0.730415908	-0.860779846	0.48699771	0.321984489	37	-0.84946378
0.425326241	100	0.285599533	-0.853633863	0.48699771	-0.65438697	37	-0.809086111
-1.017387687	2	-0.255157629	0.861402149	-0.327698745	0.541320584	38	0.424784529
-0.618971621	3	0.198380636	-0.42487486	-0.327698745	0.682918045	38	1.783109289
-0.641733132	4	-0.39034692	0.618438714	-0.327698745	0.572406923	38	-1.154451711
-1.082261776	5	-0.403429754	-0.081867657	-0.327698745	0.562967092	38	-0.32427384
-1.387469542	6	0.194019691	-0.381998959	-0.327698745	0.556456864	38	-0.409267359
-0.348736125	7	0.355374651	-0.817903946	-0.327698745	0.553527261	38	-1.416105647
-2.348735479	8	-1.995174627	0.661314614	-0.327698745	0.540995072	38	-0.269757853
-0.234361506	9	-0.739222508	-0.689276245	-0.327698745	0.577289594	38	-2.20600233
-0.243679423	10	-1.201482663	0.732774448	-0.327698745	0.551411437	38	0.805149729
-1.115406135	11	-1.646299038	1.711774171	-0.327698745	0.651343439	38	2.559966572
-2.028483869	12	-0.324932747	-0.260517242	-0.327698745	0.728489642	38	-0.339232861
-1.022998465	13	-0.691252115	-0.567794527	-0.327698745	0.551736949	38	-0.054052896
-1.328912292	14	-1.162234159	-0.539210594	-0.327698745	0.542785385	38	-1.510429731
-2.137832534	15	-1.105541876	-0.42487486	-0.327698745	-0.059410714	38	0.3997822
-1.526429162	16	-1.720435101	1.51883262	-0.327698745	-0.032881535	38	1.404778749
-1.224052626	17	-0.67816928	0.139657827	-0.327698745	-0.001306928	38	0.865655327
-1.253942855	18	-0.691252115	-0.524918627	-0.327698745	-0.186685673	38	-0.168703791
-1.985530752	19	-2.126002972	-0.203349375	-0.327698745	-0.21826028	38	0.7154336
-0.641761835	20	-1.480583134	-0.51062666	-0.327698745	-0.574044245	38	-0.588191688
-1.751290043	21	-2.064949744	1.797525972	-0.327698745	-0.363112855	38	0.355918241
-0.509912546	22	-0.808997626	-0.281955192	-0.327698745	0.362452067	38	-0.753168761
-1.578513242	23	-1.467500299	4.212868355	-0.327698745	0.271146118	38	5.127917194
-0.195390579	24	-1.982091792	1.03290575	-0.327698745	-0.196613771	38	-2.067432747
-1.200228477	25	-0.433956368	-0.682130261	-0.327698745	-0.991187111	38	-0.065142804
-0.667887545	26	-1.480583134	-0.053283724	-0.327698745	-0.38638692	38	-0.420465708
-2.210757271	27	-1.402086126	-0.717860178	-0.327698745	-0.160482005	38	-0.280218655
-2.355406625	28	-1.833819667	-0.231933308	-0.327698745	0.029291144	38	-0.562445627
-2.495286627	29	-0.891855578	-0.560648544	-0.327698745	-0.260902274	38	0.276577886
-1.959062005	30	-1.868707226	-0.639254361	-0.327698745	-1.025040297	38	-0.113399052
-1.767259896	31	-1.707352266	-0.432020843	-0.327698745	-0.119142057	38	-0.84900993
-1.713927448	32	-2.04314502	-0.189057408	-0.327698745	-0.057457646	38	-0.395608691
-2.070592384	33	-1.89923384	0.03961406	-0.327698745	0.099927119	38	-1.395313408
-1.682135871	34	-1.458778409	-0.553502561	-0.327698745	-0.316401968	38	-0.129218073
-0.749587976	35	-1.463139354	-0.51062666	-0.327698745	-0.254554801	38	-0.735663745
-0.949170975	36	-1.833819667	-0.53206461	-0.327698745	0.013829352	38	-0.270759647
-1.833650879	37	-1.859985336	0.161095778	-0.327698745	-0.197753061	38	0.189795155
-2.165662423	38	-2.016979351	-0.582086494	-0.327698745	0.966112967	38	0.497983334
-0.641520947	39	-1.877429116	1.490248687	-0.327698745	0.137523686	38	-1.577294953
-0.874668769	40	-1.27997967	-0.524918627	-0.327698745	0.347804054	38	0.161838238
-0.893557239	41	-1.218926442	-0.639254361	-0.327698745	-0.232908293	38	-0.186925492
-1.225045656	42	-1.777127384	-0.653546328	-0.327698745	-0.925108296	38	-0.959109343
-0.428832958	43	-1.035766758	0.454081096	-0.327698745	-0.247068039	38	-0.975000592
-1.591442662	44	-2.069310689	-0.139035524	-0.327698745	-0.028975398	38	0.159130529
-0.962053894	45	-1.493665968	-0.210495358	-0.327698745	-0.354649558	38	-0.045204525
-2.057700592	46	-1.829458722	-0.339123059	-0.327698745	0.050612141	38	-0.849723273
-1.991471569	47	-1.13606849	-0.482042727	-0.327698745	-0.012699827	38	-1.7352164
-0.790536483	48	-0.665086446	-0.689276245	-0.327698745	-0.531727763	38	0.522727325
-2.786295925	49	-1.973369903	-0.703568212	-0.327698745	-1.02341274	38	-0.009858286
-1.476447733	50	-1.990813682	-0.660692311	-0.327698745	-0.03646216	38	0.440592048
-2.658890292	51	-1.524192582	-0.482042727	-0.327698745	-0.000330394	38	-0.4464353
-2.224980069	52	-1.367198568	-0.717860178	-0.327698745	-0.182454025	38	-0.22955563
-1.552635428	53	-0.979074475	-0.51062666	-0.327698745	0.101066409	38	0.016988197
-1.5070619	54	-1.088098097	0.053906027	-0.327698745	0.366195448	38	-1.128052944
-1.424229774	55	-0.473204872	-0.296247159	-0.327698745	-0.381504249	38	0.606696308
-1.949636792	56	-0.172299677	-0.482042727	-0.327698745	-0.266273212	38	0.744368204
-1.469626284	57	-1.685547542	-0.610670428	-0.327698745	0.038242707	38	0.389017408
-1.285787413	58	-1.650659983	-0.017553807	-0.327698745	0.323878965	38	0.79463628
-1.679330734	59	-1.633216204	2.319182759	-0.327698745	0.324204477	38	0.101871771
-1.099324554	60	-2.021340296	0.496956997	-0.327698745	-0.028324375	38	0.070886075
-2.794296676	61	-1.689908487	1.104365584	-0.327698745	0.124014963	38	0.032985308
-1.155158494	62	-1.859985336	0.782796332	-0.327698745	0.464174381	38	0.045110956
-1.779634057	63	-1.829458722	0.50410298	-0.327698745	0.214507133	38	1.111822454
-0.729935366	64	-1.698630377	-0.474896743	-0.327698745	-0.370925129	38	-1.511216258
-1.683851766	65	-1.803293053	1.311599102	-0.327698745	-0.326004555	38	0.48320447
-1.97183636	66	-1.554719196	-0.42487486	-0.327698745	-0.459464231	38	0.02451846
-1.17463726	67	-1.083737152	-0.331977076	-0.327698745	-0.634589367	38	0.17205501
-0.830110628	68	-1.410808016	-0.110451591	-0.327698745	-0.112631829	38	0.304186442
-1.810582832	69	-1.140429435	0.511248963	-0.327698745	-0.421542152	38	1.652396245
-1.525525866	70	-1.990813682	0.282577495	-0.327698745	-0.320308105	38	0.936969326
-1.671357369	71	-2.0605888	1.311599102	-0.327698745	0.148265562	38	0.567924723
-2.116799937	72	-1.955926123	-0.189057408	-0.327698745	-0.24967213	38	0.597521576
-1.535187214	73	-1.559080141	-0.603524444	-0.327698745	0.046054981	38	1.453549995
-2.163665894	74	-1.951565178	-0.367706993	-0.327698745	-0.236163407	38	-0.135587062
-1.911163393	77	-1.166595104	-0.53206461	-0.327698745	0.197417784	38	0.062752138
-1.196303465	78	-2.016979351	-0.360561009	-0.327698745	0.558409933	38	0.335754422
-1.928580749	79	-1.73787888	-0.031845774	-0.327698745	-0.035648382	38	-0.98598551
-1.969256546	80	-1.624494314	-0.710714195	-0.327698745	0.057122369	38	0.465894001
-2.025081746	81	-1.663742818	-0.274809209	-0.327698745	-0.082196512	38	-0.831981815
-2.075911747	82	-1.995174627	2.662189961	-0.327698745	0.235990886	38	0.35746525
-2.225369148	83	-1.816375888	-0.546356577	-0.327698745	-0.471345397	38	0.238159326
-1.687207499	84	-2.064949744	-0.48918871	-0.327698745	-0.022627925	38	-0.00790092
-2.687173116	85	-2.104198248	-0.281955192	-0.327698745	-0.514312903	38	0.838002613
-1.34610151	86	-0.926743137	-0.767882062	-0.327698745	0.203765257	38	1.561788
-1.915353494	87	-1.886151005	-0.381998959	-0.327698745	0.111808285	38	0.109837901
-0.320145461	88	-0.752305343	-0.617816411	-0.327698745	0.340480047	38	0.364895101
-1.566162084	89	-2.04314502	-0.667838295	-0.327698745	-0.219236814	38	0.009298279
-1.633643629	90	-2.078032579	1.826109906	-0.327698745	0.095044448	38	-0.351460543
-1.585093167	91	-1.859985336	-0.482042727	-0.327698745	-0.131837002	38	0.047679615
-1.152648875	92	-1.74660077	-0.51062666	-0.327698745	-0.074221483	38	0.905801997
-1.783858019	93	-1.480583134	-0.00326184	-0.327698745	0.034336571	38	-0.06423782
-2.046663116	94	-1.633216204	-0.160473475	-0.327698745	0.673966481	38	0.177487538
-2.752055191	95	-1.851263447	0.011030127	-0.327698745	-0.294267193	38	-0.519404269
-0.970146268	96	-1.589606755	-0.417728876	-0.327698745	-0.116537966	38	-0.265469387
-2.369257701	97	-2.0605888	0.296869462	-0.327698745	0.083163281	38	0.164730956
-1.079004697	98	-1.785849274	0.032468077	-0.327698745	0.476869326	38	-0.333273806
-2.380811922	99	-0.98343542	-0.367706993	-0.327698745	0.022292649	38	-0.406592953
-1.893765581	100	-1.969008958	-0.725006162	-0.327698745	-0.038252473	38	1.072153418
0.14919987	2	0.996433544	1.676044255	0.119373267	-0.581187593	39	0.346584407
0.370763084	3	0.869966144	0.861402149	0.119373267	-0.206523966	39	0.220492152
1.161071411	4	1.11854	-0.624962394	0.119373267	-0.143374753	39	2.570335179
-0.444540885	5	0.704250239	-0.40343691	0.119373267	0.149097244	39	-0.634655955
0.590833037	6	0.835078585	-0.832195912	0.119373267	0.089854168	39	-0.143031871
0.597068926	7	0.311765202	-0.267663225	0.119373267	-0.428034477	39	-0.946460872
0.580349033	8	1.162149449	-0.524918627	0.119373267	-0.005195162	39	-0.991700351
1.097932998	9	-0.69561306	0.404059213	0.119373267	0.274581891	39	-1.001000673
-0.81237926	10	0.22890725	0.775650348	0.119373267	0.184577987	39	-0.766189528
0.17722309	11	-0.896216523	1.504540653	0.119373267	-0.123030291	39	-0.380671792
-1.206723894	12	0.002138117	0.639876664	0.119373267	-0.216777575	39	0.795567069
0.791011813	13	0.734776853	-0.810757962	0.119373267	0.779775591	39	-0.74126935
0.32593468	14	0.987711655	-0.789320012	0.119373267	-0.128563985	39	-0.068562634
1.451262385	15	1.170871339	-0.796465996	0.119373267	-0.746710143	39	1.075676665
-0.25753674	16	-1.489305023	4.627335391	0.119373267	-0.429499278	39	1.446732534
0.039209166	17	-1.29742345	3.083802981	0.119373267	0.655430234	39	0.499076751
-0.537368247	18	-0.870050854	-0.389144943	0.119373267	-0.298318182	39	0.406527371
1.078921507	19	0.285599533	-0.53206461	0.119373267	1.283016223	39	-0.249412526
-0.490952169	20	0.730415908	-0.832195912	0.119373267	-0.142723731	39	0.51836052
-0.740440993	21	0.747859688	-0.624962394	0.119373267	-0.078435228	39	0.273939992
-0.407254386	22	-1.101180931	-0.725006162	0.119373267	0.444336088	39	-0.330811726
-0.016018525	23	-0.364181251	-0.825049929	0.119373267	-0.140445151	39	-0.430056918
0.044093914	24	-1.184038884	0.08248996	0.119373267	-0.658659307	39	1.23531984
-1.069783229	25	-1.44133463	-0.739298128	0.119373267	0.022961575	39	-0.852513317
-1.10312335	26	-0.351098416	-0.031845774	0.119373267	0.180509095	39	-0.887825695
0.816639915	27	0.268155754	-0.624962394	0.119373267	0.092946527	39	-1.046567418
-0.271010426	28	-0.638920777	-0.582086494	0.119373267	-0.409805838	39	-1.372312101
-1.230303835	29	-1.559080141	-0.775028045	0.119373267	0.126474201	39	-0.724625472
0.261603293	30	0.128605518	-0.839341896	0.119373267	-0.218242377	39	-0.297792284
-0.769794241	31	-0.233352905	-0.439166826	0.119373267	-0.50062352	39	-0.59695886
-1.863819043	32	-0.926743137	-0.796465996	0.119373267	0.040864702	39	-0.407325112
-1.112649833	33	0.887409923	-0.782174029	0.119373267	0.091644481	39	-1.081623226
0.310475314	34	-1.122985656	-0.667838295	0.119373267	0.081228116	39	-0.457183417
-0.329539331	35	0.433871658	-0.667838295	0.119373267	0.012056942	39	-1.022700689
-0.136931926	36	0.154771187	-0.482042727	0.119373267	0.065603569	39	-2.155598155
-1.101373297	37	-1.777127384	1.611730404	0.119373267	0.335452523	39	0.777207571
-0.048723397	38	-1.825097777	2.733649795	0.119373267	1.051089347	39	0.204507673
0.677761114	39	0.67808457	-0.53206461	0.119373267	0.206224496	39	0.517483447
0.621873988	40	0.848161419	-0.796465996	0.119373267	0.019055438	39	-1.083250372
0.053719963	41	0.159132132	-0.51062666	0.119373267	-0.218730644	39	-0.743135746
0.581203593	42	-0.795914791	0.196825695	0.119373267	-0.420222203	39	1.655826561
-1.374558101	43	0.351013706	-0.839341896	0.119373267	-0.300434006	39	-2.102140154
2.064248436	44	-0.133051173	-0.775028045	0.119373267	-0.011217123	39	-0.064524866
0.16363827	45	-1.519831637	-0.846487879	0.119373267	0.626622475	39	-0.778936776
1.151979388	46	-0.041471331	-0.867925829	0.119373267	0.008313561	39	0.873071529
1.590627692	47	-0.08508078	-0.803611979	0.119373267	-0.26316295	39	0.682263711
-0.180885226	48	-0.09380267	-0.667838295	0.119373267	-0.041489684	39	-1.201117399
0.287915657	49	-1.964648013	1.947591623	0.119373267	-0.358212281	39	-0.379024896
-0.160063135	50	-1.031405814	-0.217641342	0.119373267	0.199063245	39	-1.386233521
-0.248348667	51	-0.961630696	-0.653546328	0.119373267	-0.192689731	39	0.175974615
-0.104395023	52	0.555978114	-0.817903946	0.119373267	-0.383113903	39	0.681067169
0.860631313	53	-1.005240144	-0.660692311	0.119373267	0.170743752	39	0.02462221
0.779697152	54	0.560339059	-0.825049929	0.119373267	-0.11245117	39	0.15514689
0.83707345	55	-0.468843927	-0.832195912	0.119373267	-0.160789614	39	-0.269277247
-1.186961241	56	-1.092459042	0.196825695	0.119373267	-0.530245058	39	-0.443432375
0.951498382	57	-1.30614534	-0.253371259	0.119373267	0.083994963	39	1.243673991
-0.645957053	58	0.634475121	-0.817903946	0.119373267	-0.325823896	39	-1.154622948
-0.748999137	59	-1.650659983	3.341058382	0.119373267	-0.196107601	39	0.18157505
-0.625015126	60	-2.069310689	3.291036499	0.119373267	0.308435077	39	1.741608716
1.145392483	61	-1.402086126	3.183846748	0.119373267	0.825835455	39	1.752386919
-0.236586	62	-0.420873534	2.161971124	0.119373267	0.53401448	39	0.727812871
-0.220315104	63	-0.433956368	2.440664476	0.119373267	0.130217582	39	-3.728565703
-0.236502986	64	-1.454417465	2.690773895	0.119373267	-0.677050702	39	-0.122977204
-1.834637721	65	-1.162234159	1.461664753	0.119373267	0.052257601	39	1.895958009
-0.933982414	66	-1.253814001	1.240139268	0.119373267	-0.302875342	39	0.57373875
-0.934152493	67	-0.682530225	1.340183036	0.119373267	-0.081853098	39	-0.541865073
-0.387316483	68	-1.214565498	0.804234282	0.119373267	0.728833056	39	0.603639096
-2.493676928	69	-0.368542195	0.789942315	0.119373267	-0.396134359	39	0.450297275
0.203930505	70	-0.861328964	0.368329296	0.119373267	-0.646127118	39	0.212895246
-1.827358648	71	-2.117281083	0.48266503	0.119373267	-0.033514654	39	0.91317503
-1.194722104	72	-0.133051173	-0.660692311	0.119373267	-0.024400335	39	-0.365741119
0.833634482	73	0.412066934	-0.567794527	0.119373267	0.955714505	39	-0.373984535
-0.555335916	74	0.756581577	-0.710714195	0.119373267	-0.248514937	39	0.568900686
-1.192882183	75	-0.979074475	-0.810757962	0.119373267	-0.224427093	39	0.313280764
-0.820886088	76	-1.022683924	-0.753590095	0.119373267	0.032726917	39	-0.422821757
-0.158394398	77	0.337930871	-0.817903946	0.119373267	-0.385555239	39	0.551329668
-1.165786986	78	-0.495009596	-0.839341896	0.119373267	-0.484836217	39	-0.15828133
-0.025337803	79	-1.532914472	-0.260517242	0.119373267	0.271977799	39	-0.792852736
-0.33405531	80	-0.83952424	-0.825049929	0.119373267	0.035656519	39	-0.486631212
-1.25385738	81	-0.634559832	-0.825049929	0.119373267	-0.158022767	39	-0.016044015
0.024594932	82	-0.99215731	-0.825049929	0.119373267	0.194343329	39	0.614403827
-0.109767804	83	-0.909299358	-0.410582893	0.119373267	-0.099918981	39	0.114112549
-0.869097615	84	-1.681186597	-0.067575691	0.119373267	0.202969381	39	0.288854304
-1.537380518	85	-0.38162503	-0.825049929	0.119373267	-0.959757357	39	-0.553148889
-1.001341825	86	1.131622835	-0.846487879	0.119373267	-0.503553123	39	0.614610411
-0.064425964	87	0.111161739	-0.803611979	0.119373267	0.090505191	39	-0.121084181
-1.578504942	88	-0.364181251	-0.696422228	0.119373267	0.262212457	39	-1.076485219
0.399227798	89	-0.050193221	1.190117385	0.119373267	0.077484735	39	-1.135788556
-0.30294173	90	-0.865689909	0.9685919	0.119373267	1.131978931	39	0.247044691
0.518256896	91	0.869966144	-0.610670428	0.119373267	-0.197084135	39	-1.383255262
-0.993032818	92	-0.604033218	-0.839341896	0.119373267	-0.028306472	39	0.161868591
-0.2396876	93	-0.394707865	-0.760736079	0.119373267	0.776194966	39	-0.497500722
0.270214338	94	-0.320571802	-0.381998959	0.119373267	-0.153791118	39	-2.125886906
0.500916273	95	-1.245092112	-0.317685109	0.119373267	0.100921556	39	-0.766860248
-0.439430684	96	-0.590950383	-0.839341896	0.119373267	-0.178367229	39	-0.575520169
0.441829262	97	0.207102526	-0.317685109	0.119373267	0.752595389	39	0.494864904
0.609382005	98	1.14470567	-0.825049929	0.119373267	-0.102360316	39	-0.531989871
0.962286638	99	0.337930871	-0.796465996	0.119373267	0.485513281	39	-0.805258595
0.667148561	100	0.377179375	-0.617816411	0.119373267	0.249680268	39	0.120178231
0.658416791	3	-0.918021247	0.589854781	0.611829706	0.284552305	40	0.90568357
-0.618005242	4	-0.019666607	0.096781927	0.611829706	-0.16595548	40	0.402313484
0.761972295	5	0.647557956	0.468373063	0.611829706	0.954943043	40	1.818193716
-0.540444205	6	-1.149151325	3.491124033	0.611829706	-0.71281464	40	1.214396305
-0.288733978	7	-0.569145659	2.969467247	0.611829706	-0.151307466	40	1.591711646
0.164625021	8	0.019581897	3.205284698	0.611829706	-0.171163662	40	1.097627488
-1.105431981	9	-0.159216842	2.626460044	0.611829706	-0.171651929	40	1.928867097
-0.375292832	10	0.21146347	2.304890792	0.611829706	-0.024846286	40	2.597970536
-0.163097864	11	-0.590950383	2.619314061	0.611829706	-0.607023433	40	1.224552374
-0.293230951	12	-0.124329284	1.290161152	0.611829706	0.964220118	40	0.626790286
-0.400697609	13	-0.351098416	1.118657551	0.611829706	1.586272413	40	-0.645893387
-0.341227804	14	-0.050193221	0.94715395	0.611829706	-0.148540619	40	0.692654412
0.131733955	15	0.189658746	1.068635667	0.611829706	-0.21592148	40	0.073820459
0.630600136	16	0.06755229	0.961445916	0.611829706	0.026910028	40	1.848013755
-0.624231514	17	-0.067637	0.825672232	0.611829706	0.481974972	40	-0.030769523
-0.256765274	18	-0.024027552	0.668460598	0.611829706	-0.298926889	40	0.779714187
-0.217598789	19	0.132966463	-0.146181508	0.611829706	1.031112712	40	0.741097247
0.155761864	20	0.473120162	-0.453458793	0.611829706	0.171437092	40	1.131764663
0.632162435	21	0.542895279	-0.131889541	0.611829706	0.231982213	40	-0.138515677
-0.016349069	22	-1.371559512	2.51212431	0.611829706	-0.401625737	40	1.940678655
-0.149663223	23	0.281238588	-0.310539126	0.611829706	-0.041284611	40	1.222831518
0.556972182	24	0.22018536	-0.303393142	0.611829706	0.235400083	40	-0.374077589
0.375039181	25	0.852522364	-0.832195912	0.611829706	0.522989409	40	-0.048118338
-0.039004038	26	0.36409654	-0.582086494	0.611829706	-2.027066937	40	-0.378864142
-0.181626708	27	-1.89051195	3.39822625	0.611829706	-0.584888658	40	2.010672942
0.479619194	28	0.412066934	2.333474726	0.611829706	1.243997171	40	0.541612441
-0.04685731	29	0.006499062	2.233430958	0.611829706	1.995928516	40	1.369184552
0.789699799	30	0.542895279	2.46924841	0.611829706	0.352584189	40	1.159734455
0.746291865	31	-0.063276056	2.440664476	0.611829706	0.037977416	40	-0.425352046
0.530856393	32	0.726054963	-0.110451591	0.611829706	-0.036727452	40	-0.654120361
-0.302633653	33	0.163493077	1.568854504	0.611829706	-0.525482826	40	0.886135376
0.516784732	34	0.704250239	0.118219877	0.611829706	0.21391633	40	-0.095891126
0.615842133	35	0.311765202	0.103927911	0.611829706	-0.834067638	40	-0.810819479
0.926368106	36	0.294321423	-0.139035524	0.611829706	0.302455432	40	0.48873427
-0.161440823	37	-0.560423769	0.211117661	0.611829706	0.965033897	40	0.923426431
0.700992718	38	0.726054963	-0.289101175	0.611829706	0.672073632	40	0.396381799
0.392530216	39	0.83071764	0.825672232	0.611829706	-0.487560748	40	-0.784515774
-0.427955386	40	0.656279846	0.003884143	0.611829706	-0.502859784	40	-0.635345684
0.720132342	41	0.233268195	0.132511844	0.611829706	-0.638435284	40	-0.134487605
-0.090633008	42	-0.682530225	-0.131889541	0.611829706	1.111514029	40	-0.096118692
0.121772917	43	0.080635125	-0.089013641	0.611829706	0.809113934	40	-0.465863782
0.184568368	44	0.804551971	-0.646400344	0.611829706	1.692877398	40	-1.022193253
0.69000775	45	0.115522684	-0.196203391	0.611829706	-0.721115181	40	0.218253332
0.366865687	46	0.294321423	-0.524918627	0.611829706	0.874378971	40	0.191039429
0.521589054	47	0.006499062	-0.181911425	0.611829706	-0.397394089	40	0.404655624
0.34941601	50	-0.098163614	-0.374852976	0.611829706	0.296921738	40	-0.282822475
0.219476807	51	0.617031342	-0.381998959	0.611829706	1.777347608	40	-0.796946372
-0.050893333	52	0.390262209	-0.560648544	0.611829706	0.919950567	40	-0.205051495
0.778111731	53	0.438232603	-0.53206461	0.611829706	-1.738501077	40	0.435047921
0.102031692	54	0.22890725	-0.589232477	0.611829706	-0.486746969	40	-0.361926518
0.442281655	55	0.760942522	-0.767882062	0.611829706	1.241881347	40	-0.685575812
0.031752189	56	0.634475121	-0.339123059	0.611829706	-0.446220799	40	-1.385954322
0.859254245	57	0.054469456	-0.117597574	0.611829706	-0.10117871	40	0.286105187
0.411324928	58	0.712972129	-0.553502561	0.611829706	0.653844994	40	0.49224739
-0.580360982	59	0.573421893	-0.396290926	0.611829706	-0.867920824	40	0.458120326
1.18611447	60	0.51672961	-0.674984278	0.611829706	0.14800027	40	-0.199872558
0.903703375	61	0.573421893	-0.267663225	0.611829706	-0.501394982	40	0.045802522
0.694417828	62	0.420788823	-0.310539126	0.611829706	-0.556731921	40	-0.794757363
0.913543533	63	0.612670397	-0.303393142	0.611829706	-0.077904645	40	-0.523902943
0.921737776	64	0.477481107	-0.303393142	0.611829706	-0.464123927	40	-0.322284921
0.188090341	65	0.019581897	-0.610670428	0.611829706	-0.373794512	40	-0.704241936
0.370916504	66	0.808912916	-0.796465996	0.611829706	-0.062280097	40	-0.17217851
0.52722371	67	0.22018536	-0.753590095	0.611829706	0.342656091	40	-0.477935013
0.045091078	68	0.0588304	-0.603524444	0.611829706	-0.727625409	40	-1.01419269
-0.320441184	69	-0.154855898	-0.746444112	0.611829706	-1.857149984	40	0.331448521
0.301513831	70	0.015220952	-0.524918627	0.611829706	-1.683164138	40	-1.055720055
0.607766495	71	0.460037327	-0.667838295	0.611829706	0.817414475	40	-0.911773326
